FECHA_CORTE;UUID;FACULTAD;ESPECIALIDAD;MODALIDAD;NIVEL_ACADEMICO;ANNIO_POSTULACION;DERPARTAMENTO;PROVINCIA;DISTRITO;DEPARTAMENTO_ORIGEN;PROVINCIA_ORIGEN;DISTRITO_ORIGEN;COLEGIO;SEXO;DISCAPACIDAD;ETNIA
20240626;1a6e46635b86e85d3cd99747bee6c139;FACULTAD DE CIENCIAS EMPRESARIALES;P. Turismo y Hotelería;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;MARIA REYNA DEL CIELO;F;NINGUNA;BLANCO
20240626;d9265bc5f8dafa945c91e15b3b79c3fb;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;PABLO PATRON;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;f1b2dd1c4a66ccce43f2dd3322d6e2f7;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P. Nutrición Humana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;Otra Institucion;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;33f35ed6b05d37e0ff2c27a0b17800ca;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;HUAROCHIRI                              ;SAN ANTONIO                                                 ;LIMA           ;HUAROCHIRI                              ;SAN ANTONIO                                                 ;0143 SOLIDARIDAD II;F;NINGUNA;MESTIZO
20240626;6da902153eb01badf292cffc919656a6;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P.E.E. Industria Alimentaria y Nutrición;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;BELEN;F;NINGUNA;MESTIZO
20240626;248b7d4b1b0dcf7341242f2bfc467ad0;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E. Educación Física - Deportes;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;CAÑETE                                  ;COAYLLO                                                     ;LIMA           ;CAÑETE                                  ;COAYLLO                                                     ;20927;M;NINGUNA;MESTIZO
20240626;793ffb208a2fd60e5f7079ea51cfd315;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;JUNIN          ;YAULI                                   ;LA OROYA                                                    ;HUANCAVELICA   ;TAYACAJA                                ;QUICHUAS                                                    ;MICAELA BASTIDAS PUYUCAHUA;F;NINGUNA;MESTIZO
20240626;b1352de765e52f422a0b4b3d99f34cbf;FACULTAD DE TECNOLOGÍA;P.E.E. Construcciones Metálicas;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;COMAS                                                       ;CALLAO         ;CALLAO                                  ;MI PERÚ                                                     ;SEÑOR DE LOS MILAGROS;M;NINGUNA;MESTIZO
20240626;d714d197c03cb97ac9fe43c79f9e59ea;FACULTAD DE CIENCIAS;P.E.E. Informática;1º o 2º Puestos I.E Educ. Secun.;PREGRADO;2022-1;APURIMAC       ;ANDAHUAYLAS                             ;PAMPACHIRI                                                  ;APURIMAC       ;ANDAHUAYLAS                             ;PAMPACHIRI                                                  ;VICTOR RAUL HAYA DE LA TORRE;F;NINGUNA;QUECHUA
20240626;ec9853bbcfe35f402428c3b731079a6d;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Negocios Internacionales;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;PUEBLO LIBRE                                                ;LIMA           ;LIMA                                    ;PACHACAMAC                                                  ;7261 SANTA ROSA DE COLLANAC;F;NINGUNA;OTROS
20240626;219728c98467fa5b33ff49f417883888;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;LIMA           ;LIMA                                    ;LIMA                                                        ;ANTENOR ORREGO ESPINOZA;F;NINGUNA;MESTIZO
20240626;c1cf6ae827f07f3c7c4dbe41dcfc05d9;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;HUAROCHIRI                              ;RICARDO PALMA                                               ;LIMA           ;HUAROCHIRI                              ;RICARDO PALMA                                               ;Otra Institucion;F;NINGUNA;MESTIZO
20240626;be6334c2b990c29e88593dd1fe3e05da;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E.Educ Intercultural Bilingüe -Lengua Española;Prueba General de Admisión;PREGRADO;2022-1;AYACUCHO       ;LA MAR                                  ;TAMBO                                                       ;AYACUCHO       ;LA MAR                                  ;TAMBO                                                       ;SAN MARTIN DE PORRAS TAMBO;F;NINGUNA;QUECHUA
20240626;cc2c621d3de0d21d5d5dbdf13fc81f32;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E. Educación Física - Edades Tempranas;Prueba General de Admisión;PREGRADO;2022-1;AYACUCHO       ;LA MAR                                  ;TAMBO                                                       ;AYACUCHO       ;LA MAR                                  ;TAMBO                                                       ;9 DE DICIEMBRE;F;NINGUNA;QUECHUA
20240626;c406dcc28fcc62d5bae7b9388966f03e;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Inglés - Español como Lengua Extranjera;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;COMAS                                                       ;LIMA           ;LIMA                                    ;COMAS                                                       ;2026 SIMON BOLIVAR;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;6a3f249726fea8b968106053804ab60c;FACULTAD DE EDUCACIÓN INICIAL;P.E.E Educación Inicial - Discapacidad Intelectual;Persona con Discapacidad;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LA VICTORIA                                                 ;LIMA           ;LIMA                                    ;LA VICTORIA                                                 ;RUBEN DARIO;M;PARÁLISIS CEREBRAL;PARTENECIENTE O PARTE DE OTRO PUEBLO INDÍGENA U ORIGINARIO
20240626;f3cfd6a3f1fe64a97135025c3b613d33;FACULTAD DE TECNOLOGÍA;P.E.E. Diseño Industrial y Arquitectónico;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;MANUEL GONZALEZ PRADA;M;NINGUNA;QUECHUA
20240626;5d109f605befa8359711be1a2b67fb4a;FACULTAD DE TECNOLOGÍA;P.E.E. Tecnología del Vestido;Prueba General de Admisión;PREGRADO;2022-1;HUANCAVELICA   ;HUANCAVELICA                            ;HUANDO                                                      ;LIMA           ;LIMA                                    ;ATE                                                         ;Otra Institucion;F;NINGUNA;OTROS
20240626;56ef9532f083cc23c474e1f8d3f68d37;FACULTAD DE TECNOLOGÍA;P.E.E. Tecnología Textil;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;CUSCO          ;CUSCO                                   ;CUSCO                                                       ;1195 CESAR VALLEJO;F;NINGUNA;OTROS
20240626;9e80bd7fe047aca75dad01b5e9befffb;FACULTAD DE TECNOLOGÍA;P.E.E. Tecnología del Vestido;Prueba General de Admisión;PREGRADO;2022-1;;;;;;;AUGUSTA LOPEZ ARENAS;F;NINGUNA;MESTIZO
20240626;ec2032aed99f041c0c404b7b68e4adee;FACULTAD DE CIENCIAS;P.E.E. Informática;Persona con Discapacidad;PREGRADO;2022-1;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;SANTISIMA VIRGEN DE LAS MERCEDES;M;AUTISMO;MESTIZO
20240626;b47d128a5d8c28849ffd6d6c53d7754e;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Historia;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;VILLA MARIA DEL TRIUNFO                                     ;Otra Institucion;F;NINGUNA;MESTIZO
20240626;d962871a6643fdd4eacb431679b22140;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Inglés - Francés;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;787 ALMIRANTE MIGUEL GRAU;M;NINGUNA;MESTIZO
20240626;a223d44897207019fd9712aae053b1b3;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;SAN LUIS                                                    ;LIMA           ;LIMA                                    ;SAN LUIS                                                    ;7083 MANUEL GONZALES PRADA;M;NINGUNA;MESTIZO
20240626;f64950b753a309951f234e5f3c645ee3;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;FE Y ALEGRIA 32;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;492284e6f2029e02f75874f69d239b74;FACULTAD DE TECNOLOGÍA;P.E.E. Automatización  Industrial;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;LIMA                                                        ;MARCELINO CHAMPAGNAT;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;e4f91853373d2d904a5cd719377dc8d4;FACULTAD DE TECNOLOGÍA;P.E.E. Automatización  Industrial;Prueba General de Admisión;PREGRADO;2022-1;JUNIN          ;TARMA                                   ;TARMA                                                       ;LIMA           ;LIMA                                    ;ATE                                                         ;POLITECNICO TUPAC AMARU;M;NINGUNA;MESTIZO
20240626;55c50f1fa0daf37d5c81e5bff0f072c9;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P. Nutrición Humana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;DEUNI;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;baad07d7143fb441454947d41b95a8c8;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Psicología;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;0026 AICHI NAGOYA;M;NINGUNA;MESTIZO
20240626;415fb9cb8fe20788b176d0d4767afe51;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;1217 JORGE BASADRE;M;NINGUNA;MESTIZO
20240626;04607d36a900463f185e9979919e3afb;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Negocios Internacionales;Prueba General de Admisión;PREGRADO;2022-1;SAN MARTIN     ;MOYOBAMBA                               ;CALZADA                                                     ;CALLAO         ;CALLAO                                  ;VENTANILLA                                                  ;5124 LIBERTADOR SIMON BOLIVAR;F;NINGUNA;MESTIZO
